         6515894713 function calls (6356657814 primitive calls) in 1951.075 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    22829    0.033    0.000    0.962    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/generic.py:6662(copy)
    43841    0.082    0.000    0.933    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/managers.py:557(copy)
  8408499    0.921    0.000    0.921    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/dtypes/common.py:121(classes)
  4027484    0.678    0.000    0.920    0.000 /opt/homebrew/Cellar/python@3.12/3.12.6/Frameworks/Python.framework/Versions/3.12/lib/python3.12/inspect.py:302(isclass)
 12279724    0.908    0.000    0.908    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/series.py:1480(_clear_item_cache)
  8136398    0.888    0.000    0.888    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:1176(_maybe_disallow_fill)
    66798    0.145    0.000    0.861    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/managers.py:317(apply)
 12656191    0.861    0.000    0.861    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/base.py:363(ndim)
  8073255    0.817    0.000    0.817    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/numpy/_core/multiarray.py:1101(copyto)
 12118642    0.813    0.000    0.813    0.000 /opt/homebrew/Cellar/python@3.12/3.12.6/Frameworks/Python.framework/Versions/3.12/lib/python3.12/contextlib.py:443(__enter__)
  8113062    0.782    0.000    0.782    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/managers.py:913(__init__)
  4027613    0.767    0.000    0.767    0.000 {method 'tolist' of 'numpy.ndarray' objects}
    21011    0.175    0.000    0.732    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/managers.py:1066(iset)
   663815    0.485    0.000    0.716    0.000 {built-in method builtins.sorted}
  8147302    0.698    0.000    0.698    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/missing.py:1073(clean_reindex_fill_method)
4027566/4027502    0.694    0.000    0.694    0.000 {built-in method _abc._abc_subclasscheck}
    21011    0.057    0.000    0.659    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/generic.py:5663(_reindex_with_indexers)
     1944    0.005    0.000    0.645    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/series.py:5486(isin)
  4025584    0.643    0.000    0.643    0.000 {method 'lower' of 'str' objects}
  4277011    0.608    0.000    0.608    0.000 {method 'get' of 'dict' objects}
  6140717    0.601    0.000    0.601    0.000 {method 'copy' of 'dict' objects}
     1944    0.536    0.000    0.581    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/algorithms.py:457(isin)
     4027    0.464    0.000    0.559    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/algorithms.py:548(factorize_array)
  4062749    0.518    0.000    0.518    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/compat/numpy/function.py:64(__call__)
    21011    0.010    0.000    0.447    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexing.py:1379(_get_label)
    21011    0.442    0.000    0.442    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/blocks.py:1269(set_inplace)
    21012    0.019    0.000    0.437    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/generic.py:4159(xs)
  4081432    0.422    0.000    0.422    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/managers.py:246(items)
   100112    0.071    0.000    0.401    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:5437(_can_hold_identifiers_and_holds_name)
    66667    0.063    0.000    0.395    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/blocks.py:790(copy)
    92076    0.097    0.000    0.387    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/ops/array_ops.py:189(_na_arithmetic_op)
   191680    0.379    0.000    0.379    0.000 {method 'copy' of 'numpy.ndarray' objects}
    43966    0.090    0.000    0.362    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/ops/array_ops.py:393(logical_op)
   186109    0.133    0.000    0.354    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/dtypes/common.py:1198(is_bool_dtype)
     2202    0.005    0.000    0.348    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/tqdm/std.py:1160(__iter__)
   157053    0.066    0.000    0.344    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/ops/common.py:81(get_op_result_name)
     1944    0.009    0.000    0.341    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/tqdm/std.py:1198(update)
     1944    0.015    0.000    0.339    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/frame.py:5993(set_index)
     1946    0.004    0.000    0.327    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/tqdm/std.py:1325(refresh)
     1948    0.003    0.000    0.306    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/tqdm/std.py:1464(display)
     2073    0.004    0.000    0.306    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/groupby.py:3082(sum)
  4031628    0.301    0.000    0.301    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:1979(nlevels)
     2073    0.003    0.000    0.293    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/groupby.py:1896(_agg_general)
     2073    0.003    0.000    0.284    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/groupby.py:1957(_cython_agg_general)
    21011    0.023    0.000    0.270    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/managers.py:372(setitem)
    92076    0.037    0.000    0.262    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/computation/expressions.py:226(evaluate)
     1945    0.001    0.000    0.262    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/ops.py:1162(_sorted_data)
     2073    0.003    0.000    0.257    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/base.py:365(grouped_reduce)
     2073    0.002    0.000    0.240    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/groupby.py:1971(array_func)
     2073    0.004    0.000    0.237    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/ops.py:812(_cython_operation)
     4019    0.009    0.000    0.234    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/frame.py:9041(groupby)
  4133191    0.231    0.000    0.231    0.000 /Users/raphael/Documents/GitHub/order-batching/src/teste3.py:17(<lambda>)
     6092    0.016    0.000    0.228    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/groupby.py:1296(__init__)
   157053    0.041    0.000    0.226    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/ops/dispatch.py:17(should_extension_dispatch)
    92076    0.026    0.000    0.225    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/computation/expressions.py:67(_evaluate_standard)
     1948    0.006    0.000    0.212    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/tqdm/std.py:1150(__str__)
   421202    0.075    0.000    0.206    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/series.py:707(dtype)
     4019    0.039    0.000    0.205    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/grouper.py:846(get_grouper)
     1948    0.040    0.000    0.200    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/tqdm/std.py:464(format_meter)
   100112    0.039    0.000    0.196    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/dtypes/common.py:536(is_string_dtype)
     5844    0.003    0.000    0.177    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/tqdm/utils.py:378(disp_len)
    26857    0.053    0.000    0.171    0.000 {built-in method builtins.sum}
     5844    0.003    0.000    0.169    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/tqdm/utils.py:374(_text_width)
  3492351    0.168    0.000    0.168    0.000 {built-in method builtins.abs}
    21011    0.071    0.000    0.160    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/blocks.py:1373(setitem)
     2073    0.003    0.000    0.158    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/ops.py:735(has_dropped_na)
    21012    0.049    0.000    0.151    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/dtypes/cast.py:1604(maybe_cast_to_integer_array)
    71067    0.028    0.000    0.148    0.000 {method 'all' of 'numpy.ndarray' objects}
     4019    0.005    0.000    0.147    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/grouper.py:744(_group_index)
     4020    0.015    0.000    0.138    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:674(_with_infer)
    45654    0.016    0.000    0.133    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/managers.py:583(copy_func)
   421202    0.110    0.000    0.131    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/managers.py:1993(dtype)
    21011    0.023    0.000    0.128    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/ops/array_ops.py:240(arithmetic_op)
    50054    0.128    0.000    0.128    0.000 {built-in method _operator.eq}
    21011    0.028    0.000    0.128    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/managers.py:2021(setitem_inplace)
    21013    0.041    0.000    0.127    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/dtypes/missing.py:466(array_equivalent)
    21011    0.020    0.000    0.126    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexing.py:782(_maybe_mask_setitem_value)
    15898    0.080    0.000    0.125    0.000 {method 'sort' of 'list' objects}
    71067    0.018    0.000    0.120    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/numpy/_core/_methods.py:68(_all)
   141350    0.082    0.000    0.118    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:5323(__contains__)
   733365    0.075    0.000    0.118    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/tqdm/utils.py:375(<genexpr>)
    45654    0.023    0.000    0.118    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:1010(view)
     1944    0.005    0.000    0.103    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/generic.py:4477(__delitem__)
    22829    0.008    0.000    0.100    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/managers.py:1782(_consolidate_inplace)
   166166    0.086    0.000    0.100    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:3777(get_loc)
    31120    0.099    0.000    0.099    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
    21011    0.038    0.000    0.096    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/base.py:341(setitem_inplace)
    47725    0.028    0.000    0.095    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:773(_view)
    87932    0.032    0.000    0.094    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/ops/array_ops.py:410(fill_bool)
    43966    0.024    0.000    0.093    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/ops/array_ops.py:352(na_logical_op)
     1944    0.011    0.000    0.093    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/managers.py:1434(idelete)
    22829    0.011    0.000    0.092    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/managers.py:1764(is_consolidated)
    92076    0.071    0.000    0.091    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/dtypes/common.py:992(is_numeric_v_string_like)
     1948    0.003    0.000    0.090    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/tqdm/std.py:457(print_status)
     4028    0.003    0.000    0.088    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/algorithms.py:262(_get_hashtable_algo)
    25032    0.016    0.000    0.084    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/series.py:664(_constructor_from_mgr)
    43966    0.048    0.000    0.083    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/ops/common.py:103(_maybe_match_name)
   100112    0.063    0.000    0.083    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/dtypes/common.py:572(condition)
    22829    0.046    0.000    0.081    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/managers.py:1772(_consolidate_check)
    42022    0.019    0.000    0.080    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:1686(name)
    21011    0.037    0.000    0.079    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/numpy/_core/numeric.py:2489(array_equal)
    42024    0.051    0.000    0.077    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/dtypes/cast.py:1760(np_can_hold_element)
     1945    0.002    0.000    0.074    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/ops.py:946(_sorted_ids)
     4028    0.064    0.000    0.070    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/algorithms.py:280(_check_object_for_strings)
    22081    0.004    0.000    0.070    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/generic.py:4526(get)
    89628    0.042    0.000    0.067    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/blocks.py:2795(extend_blocks)
    45783    0.014    0.000    0.066    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/frame.py:4623(_clear_item_cache)
    22081    0.017    0.000    0.065    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/series.py:1095(__getitem__)
    50056    0.032    0.000    0.065    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/series.py:978(__array__)
    21013    0.024    0.000    0.065    0.000 /opt/homebrew/Cellar/python@3.12/3.12.6/Frameworks/Python.framework/Versions/3.12/lib/python3.12/warnings.py:133(filterwarnings)
     1948    0.001    0.000    0.064    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/tqdm/utils.py:386(disp_trim)
    64982    0.045    0.000    0.063    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/managers.py:1850(from_blocks)
     2073    0.002    0.000    0.063    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/generic.py:1939(__getitem__)
    21011    0.011    0.000    0.062    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/generic.py:1439(_indexed_same)
    92085    0.026    0.000    0.062    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/dtypes/missing.py:101(isna)
     1944    0.004    0.000    0.062    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:7553(ensure_index_from_sequences)
     2073    0.003    0.000    0.061    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/base.py:232(__getitem__)
    45783    0.052    0.000    0.052    0.000 {method 'clear' of 'dict' objects}
    64977    0.031    0.000    0.052    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/series.py:6137(_align_for_op)
    21011    0.018    0.000    0.049    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexers/utils.py:290(length_of_indexer)
    43966    0.048    0.000    0.048    0.000 {built-in method _operator.and_}
    63033    0.015    0.000    0.047    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexing.py:2398(<genexpr>)
    21011    0.046    0.000    0.046    0.000 {built-in method _operator.gt}
     2073    0.002    0.000    0.045    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/ops.py:523(cython_operation)
    42022    0.021    0.000    0.045    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexing.py:1226(_validate_key)
    63034    0.027    0.000    0.045    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/dtypes/inference.py:373(is_sequence)
    42022    0.016    0.000    0.043    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/generic.py:1441(<genexpr>)
   727521    0.043    0.000    0.043    0.000 {built-in method unicodedata.east_asian_width}
     1165    0.040    0.000    0.042    0.000 /Users/raphael/Documents/GitHub/order-batching/src/teste3.py:28(generate_combinations)
     2073    0.003    0.000    0.042    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/ops.py:310(_cython_op_ndim_compat)
     7916    0.016    0.000    0.039    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/algorithms.py:217(_ensure_arraylike)
     1945    0.002    0.000    0.039    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/ops.py:939(_sort_idx)
     2073    0.021    0.000    0.038    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/ops.py:354(_call_cython_op)
     1944    0.003    0.000    0.038    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/generic.py:1565(__invert__)
     1945    0.037    0.000    0.037    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/sorting.py:644(get_group_index_sorter)
    85990    0.037    0.000    0.037    0.000 {method 'reshape' of 'numpy.ndarray' objects}
    92085    0.035    0.000    0.037    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/dtypes/missing.py:184(_isna)
   259377    0.036    0.000    0.036    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/_config/__init__.py:42(warn_copy_on_write)
   641890    0.034    0.000    0.034    0.000 /Users/raphael/Documents/GitHub/order-batching/src/teste3.py:148(<lambda>)
      907    0.007    0.000    0.033    0.000 /Users/raphael/Documents/GitHub/order-batching/src/teste3.py:47(generate_greedy_solution)
    21011    0.016    0.000    0.032    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/numpy/_core/_ufunc_config.py:441(__enter__)
    21011    0.021    0.000    0.032    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexing.py:829(_ensure_listlike_indexer)
    21013    0.016    0.000    0.031    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/blocks.py:2811(ensure_block_shape)
      133    0.000    0.000    0.031    0.000 /opt/homebrew/Cellar/python@3.12/3.12.6/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py:2175(error)
      133    0.000    0.000    0.031    0.000 /opt/homebrew/Cellar/python@3.12/3.12.6/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py:1558(error)
    21011    0.005    0.000    0.031    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/errors/__init__.py:535(_check_cacher)
      133    0.000    0.000    0.030    0.000 /opt/homebrew/Cellar/python@3.12/3.12.6/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py:1660(_log)
     2073    0.001    0.000    0.029    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/ops.py:771(ngroups)
    22081    0.010    0.000    0.028    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/series.py:1220(_get_value)
    71069    0.013    0.000    0.028    0.000 {built-in method builtins.iter}
     2074    0.003    0.000    0.028    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/ops.py:782(result_index)
    21011    0.020    0.000    0.028    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/ops/array_ops.py:507(maybe_prepare_scalar_for_op)
     1948    0.002    0.000    0.027    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/tqdm/std.py:451(fp_write)
      133    0.000    0.000    0.027    0.000 /opt/homebrew/Cellar/python@3.12/3.12.6/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py:1686(handle)
      133    0.000    0.000    0.027    0.000 /opt/homebrew/Cellar/python@3.12/3.12.6/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py:1746(callHandlers)
      133    0.000    0.000    0.026    0.000 /opt/homebrew/Cellar/python@3.12/3.12.6/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py:1011(handle)
      133    0.000    0.000    0.026    0.000 /opt/homebrew/Cellar/python@3.12/3.12.6/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py:1266(emit)
      133    0.000    0.000    0.026    0.000 /opt/homebrew/Cellar/python@3.12/3.12.6/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py:1148(emit)
    21011    0.026    0.000    0.026    0.000 {built-in method _operator.sub}
     3900    0.001    0.000    0.025    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/tqdm/utils.py:194(inner)
     1944    0.006    0.000    0.025    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/series.py:2037(to_dict)
    63033    0.014    0.000    0.025    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexing.py:903(<genexpr>)
    21011    0.021    0.000    0.025    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexing.py:1251(_is_scalar_access)
    21011    0.017    0.000    0.025    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/internals/blocks.py:259(_standardize_fill_value)
     2085    0.024    0.000    0.024    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
     6093    0.003    0.000    0.024    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/generic.py:2077(__contains__)
      133    0.000    0.000    0.024    0.000 /opt/homebrew/Cellar/python@3.12/3.12.6/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py:1137(flush)
     2085    0.023    0.000    0.023    0.000 {method 'write' of '_io.TextIOWrapper' objects}
    42022    0.014    0.000    0.023    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexing.py:2376(ravel)
    21011    0.008    0.000    0.023    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/series.py:1073(_ixs)
21027/21020    0.010    0.000    0.022    0.000 <frozen importlib._bootstrap>:1390(_handle_fromlist)
     2074    0.001    0.000    0.022    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:1922(rename)
     2074    0.003    0.000    0.021    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:1809(set_names)
   100115    0.021    0.000    0.021    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/dtypes/common.py:529(is_string_or_object_np_dtype)
    92076    0.020    0.000    0.020    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/ops/missing.py:131(dispatch_fill_zeros)
     2085    0.006    0.000    0.020    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/indexes/range.py:1148(take)
     4016    0.002    0.000    0.019    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/series.py:1976(items)
        2    0.000    0.000    0.018    0.009 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/io/parsers/readers.py:868(read_csv)
    42022    0.014    0.000    0.018    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/generic.py:580(_get_axis_name)
        2    0.000    0.000    0.018    0.009 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/io/parsers/readers.py:583(_read)
     4019    0.007    0.000    0.017    0.000 /Users/raphael/Documents/GitHub/order-batching/.venv/lib/python3.12/site-packages/pandas/core/groupby/grouper.py:527(__init__)
